time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
2672.5,1,0,0.292705,2.18213,13.1035,0.276547,19,2.26975,0.300104,0.0496709,0.00335655,0.00267042,1.61313,0,36,6,0,210,0,0,0,0,0,0.664384,5242,0.0224638,5242,0.0321258,5242,0.609491,5242,0,0,0.000341,4782,0.014984,372,0.0023355,598,0.0109805,4782,0.0016881,4782,0.0050773,4755,0.0001066,2,0,0,0.0018845,4780,0.0057143,4782,0.0330723,4782,0.0017158,4782,0.0004759,4782,0.178661,4782,0,0,0.163023,4782,0.0119595,4755,1073545,4782
2772.5,1,0,0.204893,1.78668,11.9719,0.285636,19,2.28388,0.237954,0.0513416,0.00367812,0.00298578,1.67639,0,30,4,0,210,0,0,0,0,0,0.692429,5442,0.0228679,5442,0.0334025,5442,0.635842,5442,0,0,0.0003555,4982,0.015558,387,0.0024295,623,0.0114325,4982,0.0017584,4982,0.0052931,4955,0.0001066,2,0,0,0.001961,4980,0.0060717,4982,0.0345167,4982,0.0017774,4982,0.0004972,4982,0.186886,4982,0,0,0.170485,4982,0.0125652,4955,1121754,4982
2872.5,1,0,0.143425,1.45803,10.9205,0.259906,19,2.42182,0.226527,0.0450338,0.00339854,0.00273353,1.62393,0,30,6,0,210,0,0,0,0,0,0.719174,5642,0.0232538,5642,0.034627,5642,0.660965,5642,0,0,0.0003683,5182,0.0162548,405,0.0025224,648,0.0118745,5182,0.0018268,5182,0.0055102,5155,0.0001066,2,0,0,0.0020338,5180,0.006341,5182,0.035861,5182,0.001834,5182,0.0005154,5182,0.194678,5182,0,0,0.177654,5182,0.0130293,5155,1169966,5182
2972.5,1,0,0.100398,1.1865,9.94708,0.288489,19,2.47537,0.250823,0.046662,0.00348771,0.0029456,1.77408,0,30,5,0,210,0,0,0,0,0,0.745837,5842,0.0236584,5842,0.0358591,5842,0.685978,5842,0,0,0.0003913,5382,0.0166961,418,0.0026121,673,0.0123251,5382,0.0018952,5382,0.0057262,5355,0.0001066,2,0,0,0.0021027,5380,0.0065843,5382,0.0372249,5382,0.0018943,5382,0.0005351,5382,0.202742,5382,0,0,0.18506,5382,0.0135291,5355,1218175,5382
3072.5,1,0,0.0702784,0.963257,9.0487,0.278649,19,2.5377,0.235282,0.0466174,0.00364852,0.0028072,1.77077,0,33,5,0,210,0,0,0,0,0,0.77277,6042,0.0240361,6042,0.0370941,6042,0.711287,6042,0,0,0.000406,5582,0.0171164,430,0.0027006,698,0.0127616,5582,0.0019603,5582,0.005941,5555,0.0001066,2,0,0,0.0021753,5580,0.0068077,5582,0.0386097,5582,0.0019506,5582,0.0005526,5582,0.210721,5582,0,0,0.192413,5582,0.014003,5555,1266385,5582
3172.5,1,0,0.0491949,0.780445,8.22187,0.264887,19,2.26225,0.234143,0.0465432,0.00333544,0.00273783,1.62715,0,32,5,0,210,0,0,0,0,0,0.799442,6242,0.0245522,6242,0.0382603,6242,0.736265,6242,0,0,0.0004178,5782,0.0177102,446,0.0028429,723,0.0132078,5782,0.0020245,5782,0.0061498,5755,0.0001066,2,0,0,0.0022542,5780,0.0070275,5782,0.0399601,5782,0.0020098,5782,0.0005699,5782,0.21851,5782,0,0,0.199567,5782,0.014475,5755,1314590,5782
3272.5,1,0,0.0344364,0.631243,7.46281,0.259065,19,2.12079,0.205232,0.0441395,0.00340976,0.00272714,1.57488,0,30,4,0,210,0,0,0,0,0,0.82575,6442,0.0249231,6442,0.0393827,6442,0.761069,6442,0,0,0.0004311,5982,0.0184815,463,0.0029358,748,0.0136366,5982,0.0020906,5982,0.006365,5955,0.0001066,2,0,0,0.0023298,5980,0.0072591,5982,0.0412718,5982,0.002066,5982,0.0005885,5982,0.226218,5982,0,0,0.206651,5982,0.0149483,5955,1362794,5982
3372.5,1,0,0.0241055,0.509816,6.76751,0.271187,19,2.48312,0.263046,0.0504062,0.00361158,0.00354913,1.643,0,30,5,0,210,0,0,0,0,0,0.852832,6642,0.0253282,6642,0.0405526,6642,0.786566,6642,0,0,0.0004437,6182,0.0193204,482,0.0030262,773,0.0140739,6182,0.0021563,6182,0.0065789,6155,0.0001066,2,0,0,0.0024055,6180,0.0075711,6182,0.0425481,6182,0.0021228,6182,0.0006079,6182,0.233928,6182,0,0,0.213731,6182,0.0154316,6155,1411004,6182
3472.5,1,0,0.0168738,0.411227,6.13188,0.279976,19,2.35603,0.25714,0.0439514,0.00365374,0.0027782,1.66297,0,33,5,0,210,0,0,0,0,0,0.881392,6842,0.025767,6842,0.0418224,6842,0.813406,6842,0,0,0.0004583,6382,0.0197345,494,0.0031246,798,0.0145393,6382,0.0022448,6382,0.0068052,6355,0.0001066,2,0,0,0.002485,6380,0.0077566,6382,0.0439713,6382,0.0021849,6382,0.0006281,6382,0.242038,6382,0,0,0.221189,6382,0.015922,6355,1459208,6382
3572.5,1,0,0.0118117,0.331344,5.55183,0.276524,19,2.25045,0.203886,0.0389268,0.00338557,0.00268791,1.61553,0,30,4,0,210,0,0,0,0,0,0.909057,7042,0.0262056,7042,0.0430128,7042,0.839424,7042,0,0,0.0004723,6582,0.0201933,507,0.0032178,823,0.0149638,6582,0.0023155,6582,0.007017,6555,0.0001066,2,0,0,0.0025601,6580,0.0079823,6582,0.0453195,6582,0.0022475,6582,0.0006464,6582,0.249989,6582,0,0,0.228462,6582,0.0164031,6555,1507416,6582
