time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
12430,1,0,0.000683934,0.0128783,0.0557152,0.674799,14,1.39035,0.107447,0.0344968,0.00284428,0.0022258,7.89798,0,16,4,0,221,0,0,0,0,0,7.95094,24765,0.0657355,24765,0.131565,24765,7.75225,24765,6.63395,24385,0.0050097,24385,0.133902,4430,0.0093591,3049,6.48276,24385,0.0440552,24385,0.0283958,24330,0.064164,82,0.0068267,146,0.0076497,22455,0.406696,24385,0.165857,24385,0.0068952,24385,0.0207558,24385,5.71926,24385,1.18026,24385,0.437596,24385,4.00621,24330,2.3433e+007,24385
12530,1,0,0.000478754,0.0103984,0.0511835,0.63765,18,1.56548,0.126103,0.0343793,0.00289363,0.00222421,7.84375,0,14,4,0,221,0,0,0,0,0,8.01594,24965,0.0661049,24965,0.132591,24965,7.81584,24965,6.68803,24585,0.0050455,24585,0.134596,4461,0.0094126,3074,6.53603,24585,0.0444164,24585,0.0286164,24530,0.064164,82,0.0068267,146,0.0077179,22655,0.408481,24585,0.167254,24585,0.0069513,24585,0.0207807,24585,5.76852,24585,1.1907,24585,0.441225,24585,4.04055,24530,2.36378e+007,24585
12630,1,1,0.300335,0.0683857,0.0529038,0.643208,14,1.35388,0.108651,0.0350952,0.00286683,0.00233064,7.99993,0,16,5,0,221,0,0,0,0,0,8.08131,25165,0.0664575,25165,0.133627,25165,7.87981,25165,6.74258,24785,0.0050795,24785,0.135571,4498,0.0094669,3099,6.5895,24785,0.0447689,24785,0.0288403,24730,0.064164,82,0.0068267,146,0.0077848,22855,0.410249,24785,0.16873,24785,0.007005,24785,0.0208193,24785,5.81791,24785,1.20122,24785,0.444775,24785,4.07505,24730,2.38429e+007,24785
12730,1,0,0.210235,0.0967555,0.0572889,0.64044,14,1.1934,0.0928554,0.0331262,0.00287688,0.00216297,7.88575,0,12,3,0,221,0,0,0,0,0,8.14552,25365,0.0667957,25365,0.134658,25365,7.94264,25365,6.796,24985,0.0051177,24985,0.136268,4529,0.0095205,3124,6.6421,24985,0.0451174,24985,0.0290657,24930,0.064164,82,0.0068267,146,0.0078591,23055,0.411415,24985,0.1701,24985,0.0070618,24985,0.0208431,24985,5.86715,24985,1.2116,24985,0.448321,24985,4.10947,24930,2.40495e+007,24985
12830,1,0,0.147164,0.106837,0.0622438,0.71405,14,1.34918,0.124699,0.0372014,0.0029837,0.00254832,8.20619,0,12,3,0,221,0,0,0,0,0,8.21461,25565,0.0671991,25565,0.135731,25565,8.01025,25565,6.85431,25185,0.0051612,25185,0.13763,4582,0.0095822,3149,6.69892,25185,0.0454568,25185,0.0292868,25130,0.064164,82,0.0068332,148,0.0079075,23195,0.416262,25185,0.171374,25185,0.0071198,25185,0.0209795,25185,5.91694,25185,1.22206,25185,0.451756,25185,4.14458,25130,2.42551e+007,25185
12930,1,0,0.103015,0.106073,0.0666267,0.624203,14,1.29754,0.0875685,0.0334315,0.00288321,0.00224174,7.73205,0,14,4,0,221,0,0,0,0,0,8.27912,25765,0.0675393,25765,0.136769,25765,8.07336,25765,6.90789,25385,0.0051953,25385,0.138426,4616,0.0096353,3174,6.7516,25385,0.0458238,25385,0.0295121,25330,0.064164,82,0.0068332,148,0.0079761,23394,0.417584,25385,0.17276,25385,0.0071757,25385,0.0210022,25385,5.96608,25385,1.23239,25385,0.455311,25385,4.17897,25330,2.44617e+007,25385
13030,1,0,0.0721105,0.0992803,0.069892,0.69228,14,1.57034,0.125164,0.0351814,0.00306803,0.00224702,7.98645,0,22,4,0,221,0,0,0,0,0,8.34728,25965,0.0679314,25965,0.13787,25965,8.14002,25965,6.9653,25585,0.0052386,25585,0.139803,4666,0.0096917,3199,6.80751,25585,0.0461686,25585,0.02974,25530,0.064164,82,0.0068457,150,0.0080335,23565,0.421636,25585,0.174028,25585,0.0072367,25585,0.0210626,25585,6.0158,25585,1.24283,25585,0.45874,25585,4.21405,25530,2.46681e+007,25585
13130,1,0,0.0504773,0.0895197,0.0718548,0.6448,14,1.32401,0.0924727,0.0337128,0.00301849,0.00222107,8.1547,0,12,4,0,221,0,0,0,0,0,8.41211,26165,0.0682904,26165,0.138928,26165,8.20342,26165,7.01916,25785,0.0052769,25785,0.140444,4692,0.0097473,3224,6.86061,25785,0.0465328,25785,0.0299659,25730,0.064164,82,0.0068457,150,0.0081026,23765,0.423175,25785,0.175445,25785,0.007293,25785,0.0210873,25785,6.06511,25785,1.25311,25785,0.462403,25785,4.24854,25730,2.48727e+007,25785
13230,1,0,0.0353341,0.0786826,0.0725376,0.688486,14,1.34708,0.11106,0.0342542,0.00293247,0.00224445,7.93,0,13,4,0,221,0,0,0,0,0,8.48015,26365,0.0686906,26365,0.140008,26365,8.26997,26365,7.07631,25985,0.0053182,25985,0.141718,4734,0.0098088,3249,6.91635,25985,0.0468869,25985,0.0301977,25930,0.064164,82,0.0068537,152,0.0081588,23936,0.426804,25985,0.176789,25985,0.0073496,25985,0.0211544,25985,6.11499,25985,1.26349,25985,0.465943,25985,4.28371,25930,2.50774e+007,25985
13330,1,0,0.0247339,0.0678929,0.0720731,0.615177,14,1.30571,0.0883283,0.0344913,0.00293651,0.00222748,8.37962,0,12,3,0,221,0,0,0,0,0,8.54387,26565,0.0690459,26565,0.141062,26565,8.33228,26565,7.12926,26185,0.0053536,26185,0.142158,4754,0.0098676,3274,6.96875,26185,0.0472508,26185,0.0304228,26130,0.064164,82,0.0068537,152,0.0082275,24136,0.427878,26185,0.178243,26185,0.0074042,26185,0.0211774,26185,6.16403,26185,1.27363,26185,0.469652,26185,4.31797,26130,2.52824e+007,26185
13430,1,0,0.0173137,0.057777,0.0706435,0.766453,14,1.28113,0.0871698,0.0347639,0.00299746,0.00235243,8.28299,0,12,3,0,221,0,0,0,0,0,8.6152,26765,0.0694106,26765,0.142144,26765,8.40215,26765,7.19011,26385,0.0053914,26385,0.144089,4811,0.0099374,3299,7.02754,26385,0.0475989,26385,0.0306546,26330,0.0649326,83,0.00686,154,0.0082836,24306,0.433538,26385,0.179597,26385,0.0074633,26385,0.0213535,26385,6.21405,26385,1.28383,26385,0.473199,26385,4.35349,26330,2.54862e+007,26385
13530,1,0,0.0121196,0.0486455,0.0684437,0.641701,14,1.35868,0.104474,0.0337144,0.00280745,0.00226219,7.84948,0,13,6,0,221,0,0,0,0,0,8.67885,26965,0.0697615,26965,0.143208,26965,8.46437,26965,7.24325,26585,0.005429,26585,0.144407,4826,0.0099974,3324,7.08024,26585,0.0479518,26585,0.0309014,26530,0.0649326,83,0.00686,154,0.0083509,24506,0.434424,26585,0.180996,26585,0.007522,26585,0.0213764,26585,6.26362,26585,1.2939,26585,0.477049,26585,4.38821,26530,2.56864e+007,26585
13630,1,0,0.00848372,0.0406132,0.0656606,0.669847,16,1.23848,0.100436,0.0339349,0.00290722,0.00220171,7.06461,0,12,4,0,221,0,0,0,0,0,8.74297,27165,0.0701167,27165,0.144277,27165,8.52705,27165,7.29676,26785,0.005465,26785,0.144925,4848,0.0100587,3349,7.13311,26785,0.0483013,26785,0.0311356,26730,0.0649326,83,0.00686,154,0.0084206,24706,0.435742,26785,0.182367,26785,0.00758,26785,0.0213993,26785,6.31297,26785,1.30409,26785,0.480754,26785,4.42278,26730,2.58866e+007,26785
13730,1,0,0.00593861,0.0336783,0.0624624,0.628603,16,1.3539,0.090846,0.0330644,0.00274292,0.00217553,6.65472,0,12,3,0,221,0,0,0,0,0,8.80545,27365,0.0704598,27365,0.14532,27365,8.58814,27365,7.34867,26985,0.0055016,26985,0.145235,4863,0.0101141,3374,7.1846,26985,0.0486384,26985,0.0313563,26930,0.0649326,83,0.00686,154,0.0084879,24906,0.436688,26985,0.183715,26985,0.007633,26985,0.0214199,26985,6.36136,26985,1.31384,26985,0.484526,26985,4.45673,26930,2.60868e+007,26985
13830,1,0,0.00415702,0.027774,0.0589936,0.622776,16,1.40714,0.118882,0.0337733,0.00281899,0.00224537,6.80206,0,19,6,0,221,0,0,0,0,0,8.86809,27565,0.0708074,27565,0.146369,27565,8.64937,27565,7.40069,27185,0.0055371,27185,0.145469,4875,0.0101729,3399,7.23626,27185,0.0489977,27185,0.0315815,27130,0.0649326,83,0.00686,154,0.008554,25106,0.437538,27185,0.185072,27185,0.0076874,27185,0.0214438,27185,6.40999,27185,1.32373,27185,0.488303,27185,4.49076,27130,2.6287e+007,27185
13930,1,0,0.00290992,0.0228012,0.0553743,0.63291,16,1.35891,0.104728,0.0336422,0.00283723,0.002122,6.69742,0,12,5,0,221,0,0,0,0,0,8.93148,27765,0.0711604,27765,0.147436,27765,8.71133,27765,7.4535,27385,0.0055715,27385,0.145995,4898,0.0102307,3424,7.28843,27385,0.0493478,27385,0.0318044,27330,0.0649326,83,0.00686,154,0.0086241,25306,0.438634,27385,0.186428,27385,0.0077427,27385,0.0214654,27385,6.45888,27385,1.33364,27385,0.492057,27385,4.52509,27330,2.64872e+007,27385
14030,1,0,0.00203694,0.0186483,0.0517017,0.658604,16,1.25373,0.0976012,0.0348776,0.00293122,0.00220416,6.70665,0,12,3,0,221,0,0,0,0,0,8.99494,27965,0.0714904,27965,0.14851,27965,8.77337,27965,7.50634,27585,0.0056102,27585,0.146228,4910,0.0102869,3449,7.34092,27585,0.0497094,27585,0.0320364,27530,0.0649326,83,0.00686,154,0.0086914,25506,0.439375,27585,0.187803,27585,0.0077979,27585,0.0214905,27585,6.50841,27585,1.34366,27585,0.495894,27585,4.55982,27530,2.66874e+007,27585
14130,1,0,0.00142586,0.0152038,0.0480519,0.705847,16,1.28234,0.0832411,0.0338553,0.0028328,0.00226644,6.59772,0,15,4,0,221,0,0,0,0,0,9.06098,28165,0.0718912,28165,0.149618,28165,8.83789,28165,7.56135,27785,0.0056471,27785,0.146492,4923,0.0103488,3474,7.39554,27785,0.0500889,27785,0.0322891,27730,0.0649326,83,0.00686,154,0.008762,25706,0.440278,27785,0.189283,27785,0.0078536,27785,0.0215195,27785,6.55976,27785,1.35392,27785,0.499845,27785,4.59597,27730,2.68876e+007,27785
14230,1,0,0.000998101,0.0123627,0.044483,0.683277,16,1.68516,0.142102,0.0334126,0.00284594,0.00216727,6.6696,0,25,7,0,221,0,0,0,0,0,9.1286,28365,0.0722811,28365,0.150683,28365,8.90405,28365,7.61823,27985,0.0056845,27985,0.147448,4958,0.0104064,3499,7.45135,27985,0.0504483,27985,0.0325223,27930,0.0649326,83,0.0068804,158,0.0088212,25884,0.443518,27985,0.190548,27985,0.0079139,27985,0.0215877,27985,6.61015,27985,1.36424,27985,0.503605,27985,4.63142,27930,2.70879e+007,27985
14330,1,0,0.000698671,0.0100299,0.0410377,0.645512,16,1.54936,0.114921,0.0338122,0.00291618,0.00220931,6.79825,0,14,4,0,221,0,0,0,0,0,9.19882,28565,0.0726534,28565,0.151725,28565,8.97285,28565,7.67817,28185,0.005729,28185,0.149234,5010,0.0104917,3524,7.50935,28185,0.0507964,28185,0.0327467,28130,0.065789,84,0.0068874,160,0.0088821,26064,0.44889,28185,0.191905,28185,0.0079711,28185,0.0217806,28185,6.65956,28185,1.37441,28185,0.507133,28185,4.66638,28130,2.72906e+007,28185
14430,1,0,0.00048907,0.00812173,0.0377461,0.619471,16,1.23453,0.10102,0.0348044,0.00290483,0.0021921,6.74388,0,13,4,0,221,0,0,0,0,0,9.26468,28765,0.0730013,28765,0.152767,28765,9.0373,28765,7.7336,28385,0.0057714,28385,0.150068,5043,0.0105471,3549,7.56382,28385,0.051143,28385,0.0329745,28330,0.065789,84,0.0068874,160,0.0089346,26220,0.452671,28385,0.193232,28385,0.0080261,28385,0.0218093,28385,6.70811,28385,1.38441,28385,0.510734,28385,4.70053,28330,2.74961e+007,28385
14530,1,0,0.000342349,0.00656585,0.0346281,0.67116,16,1.41754,0.108603,0.0365895,0.00312761,0.00237938,6.97586,0,12,3,0,221,0,0,0,0,0,9.32899,28965,0.0733553,28965,0.153811,28965,9.10021,28965,7.78734,28585,0.0058063,28585,0.15076,5072,0.0106011,3574,7.61676,28585,0.0515012,28585,0.0332053,28530,0.065789,84,0.0068874,160,0.0090049,26419,0.454144,28585,0.19462,28585,0.0080826,28585,0.0218306,28585,6.75734,28585,1.39446,28585,0.514437,28585,4.73511,28530,2.77017e+007,28585
14630,1,0,0.000239644,0.00530061,0.0316953,0.641237,16,1.25195,0.082046,0.034804,0.00289479,0.00228958,6.74249,0,12,3,0,221,0,0,0,0,0,9.39236,29165,0.0737393,29165,0.154869,29165,9.16213,29165,7.83989,28785,0.0058452,28785,0.151109,5088,0.0106576,3599,7.66885,28785,0.0518663,28785,0.0334349,28730,0.065789,84,0.006898,161,0.0090706,26618,0.455054,28785,0.195998,28785,0.0081371,28785,0.0218534,28785,6.80629,28785,1.4045,28785,0.51819,28785,4.76934,28730,2.79073e+007,28785
14730,1,0,0.000167751,0.00427404,0.0289532,0.739351,16,1.33065,0.104737,0.0334348,0.00279288,0.00218385,6.59078,0,13,7,0,221,0,0,0,0,0,9.46225,29365,0.0741206,29365,0.1559,29365,9.23059,29365,7.89941,28985,0.0058874,28985,0.152743,5135,0.0107303,3624,7.7266,28985,0.0522025,28985,0.0336567,28930,0.0664825,85,0.0069053,163,0.009121,26766,0.461396,28985,0.197354,28985,0.0081931,28985,0.0221061,28985,6.85457,28985,1.41432,28985,0.521613,28985,4.80362,28930,2.81117e+007,28985
14830,1,0,0.000117426,0.00344272,0.0264022,0.64496,16,1.20866,0.102379,0.033531,0.00285355,0.00218517,6.76304,0,12,3,0,221,0,0,0,0,0,9.52684,29565,0.0744612,29565,0.156963,29565,9.29376,29565,7.95327,29185,0.0059259,29185,0.15298,5147,0.0107849,3649,7.78011,29185,0.0525662,29185,0.033884,29130,0.0664825,85,0.0069053,163,0.0091893,26966,0.462265,29185,0.198724,29185,0.0082489,29185,0.0221309,29185,6.905,29185,1.42456,29185,0.525411,29185,4.83905,29130,2.83125e+007,29185
14930,1,0,8.21979e-005,0.00277061,0.024039,0.633434,16,1.41839,0.0843608,0.0333525,0.00269681,0.00217443,6.7426,0,26,8,0,221,0,0,0,0,0,9.5899,29765,0.0748073,29765,0.158011,29765,9.35542,29765,8.0056,29385,0.0059625,29385,0.153222,5160,0.0108366,3674,7.83208,29385,0.0529158,29385,0.0341068,29330,0.0664825,85,0.0069207,164,0.0092525,27166,0.463119,29385,0.200079,29385,0.0083022,29385,0.0221536,29385,6.95394,29385,1.4345,29385,0.529126,29385,4.87341,29330,2.85133e+007,29385
15030,1,0,5.75386e-005,0.002228,0.0218579,0.642395,19,1.55524,0.140351,0.0346386,0.00289619,0.00231649,7.00679,0,12,4,0,221,0,0,0,0,0,9.65603,29965,0.0751886,29965,0.159069,29965,9.4201,29965,8.06127,29585,0.0060002,29585,0.154359,5197,0.0109039,3699,7.88649,29585,0.0532569,29585,0.0343307,29530,0.0664825,85,0.0069207,164,0.0093189,27366,0.466489,29585,0.201424,29585,0.0083565,29585,0.0222861,29585,7.00272,29585,1.44445,29585,0.53273,29585,4.90785,29530,2.87127e+007,29585
15130,1,0,4.0277e-005,0.00179045,0.0198512,0.638674,19,1.27421,0.0973455,0.0347949,0.00288239,0.00230871,7.04847,0,12,4,0,221,0,0,0,0,0,9.72235,30165,0.0755279,30165,0.160116,30165,9.48502,30165,8.11706,29785,0.0060371,29785,0.155761,5248,0.0109832,3724,7.94074,29785,0.0535956,29785,0.0345551,29730,0.0664825,85,0.0069207,164,0.0093844,27566,0.469696,29785,0.202758,29785,0.0084123,29785,0.0225165,29785,7.05141,29785,1.45453,29785,0.536256,29785,4.94223,29730,2.89086e+007,29785
15230,1,0,2.81939e-005,0.001438,0.0180098,0.653473,19,1.13159,0.0824409,0.0331542,0.00277177,0.00217613,6.73858,0,12,3,0,221,0,0,0,0,0,9.78717,30365,0.0759026,30365,0.16115,30365,9.54842,30365,8.17107,29985,0.0060718,29985,0.15631,5271,0.0110473,3749,7.99407,29985,0.053945,29985,0.0348173,29930,0.0664825,85,0.0069207,164,0.0094549,27766,0.471048,29985,0.204113,29985,0.0084706,29985,0.022538,29985,7.10117,29985,1.46481,29985,0.539946,29985,4.97716,29930,2.91092e+007,29985
15330,1,0,1.97357e-005,0.00115435,0.0163243,0.687122,19,1.31885,0.0923451,0.0335025,0.0029437,0.00211687,6.95305,0,14,4,0,221,0,0,0,0,0,9.85354,30565,0.0763128,30565,0.162186,30565,9.61333,30565,8.2267,30185,0.0061073,30185,0.157442,5307,0.0111185,3774,8.04845,30185,0.0542795,30185,0.0350301,30130,0.0664825,85,0.0069207,164,0.0095221,27966,0.47326,30185,0.205526,30185,0.0085257,30185,0.0225923,30185,7.1511,30185,1.47509,30185,0.54362,30185,5.0123,30130,2.93073e+007,30185
15430,1,0,1.3815e-005,0.000926242,0.0147845,0.893394,19,1.72852,0.158541,0.0340192,0.00288951,0.00230396,6.9136,0,27,6,0,221,0,0,0,0,0,9.92283,30765,0.0767087,30765,0.163225,30765,9.68118,30765,8.28553,30385,0.0061444,30385,0.158873,5347,0.0111987,3799,8.1057,30385,0.0546079,30385,0.0352435,30330,0.0679049,87,0.0069207,164,0.0095934,28164,0.476931,30385,0.2069,30385,0.0085836,30385,0.0228795,30385,7.20083,30385,1.48531,30385,0.547191,30385,5.04745,30330,2.95052e+007,30385
15530,1,0,9.6705e-006,0.000742928,0.0133803,0.6826,19,1.17697,0.0873024,0.0337744,0.0027942,0.00219562,6.96747,0,12,3,0,221,0,0,0,0,0,9.98907,30965,0.077124,30965,0.164249,30965,9.74597,30965,8.34098,30585,0.0061807,30585,0.159396,5369,0.0112637,3824,8.1605,30585,0.0549312,30585,0.0354532,30530,0.0679049,87,0.0069207,164,0.0096623,28364,0.47833,30585,0.208276,30585,0.0086382,30585,0.0229148,30585,7.25207,30585,1.49591,30585,0.550849,30585,5.08351,30530,2.97185e+007,30585
15630,1,0,6.76935e-006,0.000595696,0.0121019,0.629515,19,1.15723,0.0918478,0.0374867,0.00283222,0.00221735,6.6965,0,12,3,0,221,0,0,0,0,0,10.0558,31165,0.0775024,31165,0.165256,31165,9.81127,31165,8.39712,30785,0.0062155,30785,0.160196,5395,0.0113362,3849,8.21572,30785,0.0552524,30785,0.0356604,30730,0.0679049,87,0.0069207,164,0.0097291,28564,0.480654,30785,0.20966,30785,0.0086923,30785,0.023087,30785,7.30265,30785,1.50638,30785,0.554412,30785,5.11917,30730,2.99316e+007,30785
15730,1,0,4.73855e-006,0.000477505,0.0109394,0.637882,19,1.38217,0.101712,0.0340338,0.00273636,0.00216108,6.6468,0,18,6,0,221,0,0,0,0,0,10.1227,31365,0.07791,31365,0.166292,31365,9.87674,31365,8.45342,30985,0.0062506,30985,0.161061,5427,0.0114082,3874,8.27103,30985,0.0555799,30985,0.0358728,30930,0.0679049,87,0.0069298,165,0.0097926,28764,0.482554,30985,0.210973,30985,0.0087454,30985,0.0232325,30985,7.35384,30985,1.51701,30985,0.55802,30985,5.15525,30930,3.01423e+007,30985
15830,1,0,3.31698e-006,0.000382667,0.00988375,0.660667,19,1.43674,0.109215,0.0332496,0.00286166,0.00216379,7.06507,0,14,4,0,221,0,0,0,0,0,10.187,31565,0.0782936,31565,0.167283,31565,9.9397,31565,8.5072,31185,0.0062861,31185,0.16153,5447,0.0114648,3899,8.32422,31185,0.055905,31185,0.0360827,31130,0.0679049,87,0.0069298,165,0.0098554,28964,0.483954,31185,0.212286,31185,0.0087995,31185,0.0233276,31185,7.40348,31185,1.52714,31185,0.561666,31185,5.19022,31130,3.03516e+007,31185
15930,1,0,2.32189e-006,0.000306598,0.00892604,0.693361,19,1.39592,0.105923,0.0337885,0.00282265,0.00219867,6.80874,0,13,4,0,221,0,0,0,0,0,10.2517,31765,0.0786633,31765,0.16831,31765,10.003,31765,8.56128,31385,0.0063246,31385,0.161878,5462,0.0115235,3924,8.37783,31385,0.0562581,31385,0.0363071,31330,0.0679049,87,0.0069298,165,0.0099221,29164,0.484936,31385,0.213674,31385,0.0088538,31385,0.0234298,31385,7.45382,31385,1.53725,31385,0.565398,31385,5.22576,31330,3.05617e+007,31385
16030,1,0,1.62532e-006,0.000245603,0.00805799,0.618858,19,1.38441,0.11929,0.035404,0.00302751,0.00226329,7.03368,0,13,4,0,221,0,0,0,0,0,10.3231,31965,0.0790675,31965,0.169426,31965,10.0728,31965,8.62191,31585,0.0063623,31585,0.163824,5517,0.0115968,3949,8.43638,31585,0.056624,31585,0.0365486,31530,0.0693261,89,0.0069416,166,0.0099902,29362,0.489421,31585,0.215207,31585,0.0089123,31585,0.023613,31585,7.5039,31585,1.5476,31585,0.568985,31585,5.26116,31530,3.07595e+007,31585
16130,1,0,1.13772e-006,0.00019671,0.00727186,0.845898,19,1.47674,0.10823,0.036737,0.0032619,0.00248567,7.40461,0,14,4,0,221,0,0,0,0,0,10.3893,32165,0.0794927,32165,0.170494,32165,10.1375,32165,8.67755,31785,0.0063983,31785,0.164954,5554,0.0116603,3974,8.49077,31785,0.0569755,31785,0.0367795,31730,0.0695831,90,0.0069416,166,0.0100581,29561,0.491999,31785,0.216558,31785,0.0089667,31785,0.0238266,31785,7.55308,31785,1.55777,31785,0.572593,31785,5.29573,31730,3.09583e+007,31785
16230,1,0,7.96407e-007,0.000157528,0.00656043,0.677349,20,1.29782,0.102163,0.0336167,0.00278307,0.00228912,6.78713,0,12,3,0,221,0,0,0,0,0,10.4709,32365,0.0798987,32365,0.171641,32365,10.2175,32365,8.74874,31985,0.0064352,31985,0.168743,5629,0.0117955,3999,8.55797,31985,0.0573309,31985,0.0370178,31930,0.0736538,99,0.0069416,166,0.0101215,29740,0.500244,31985,0.217948,31985,0.0090232,31985,0.0246548,31985,7.60494,31985,1.56796,31985,0.576415,31985,5.33292,31930,3.1158e+007,31985
16330,1,0,5.57485e-007,0.000126134,0.005917,0.688082,20,1.34802,0.0996865,0.0368213,0.00325521,0.00241792,6.80087,0,12,6,0,221,0,0,0,0,0,10.5389,32565,0.0802429,32565,0.172728,32565,10.2842,32565,8.80599,32185,0.0064714,32185,0.169238,5649,0.0118585,4024,8.61461,32185,0.0576879,32185,0.0372511,32130,0.0736538,99,0.0069416,166,0.010186,29925,0.501899,32185,0.219316,32185,0.0090838,32185,0.0246762,32185,7.65774,32185,1.57858,32185,0.580986,32185,5.36964,32130,3.136e+007,32185
16430,1,0,3.9024e-007,0.000100985,0.0053354,0.675749,20,1.29242,0.105613,0.0370498,0.00329351,0.002419,7.32191,0,12,3,0,221,0,0,0,0,0,10.6092,32765,0.0806142,32765,0.173868,32765,10.3529,32765,8.8652,32385,0.0065062,32385,0.169479,5661,0.0119224,4049,8.67346,32385,0.0580634,32385,0.0374884,32330,0.0736538,99,0.0071335,167,0.0102501,30104,0.503469,32385,0.220727,32385,0.0091435,32385,0.0246997,32385,7.71256,32385,1.58936,32385,0.585994,32385,5.4077,32330,3.1562e+007,32385
16530,1,0,2.73168e-007,8.08426e-005,0.00480994,0.723047,20,1.34324,0.0894862,0.0359665,0.0030299,0.00221598,6.89727,0,16,5,0,221,0,0,0,0,0,10.679,32965,0.0809817,32965,0.174954,32965,10.4213,32965,8.924,32585,0.0065454,32585,0.170088,5685,0.0119833,4074,8.73153,32585,0.0584283,32585,0.0377226,32530,0.0736538,99,0.0071335,167,0.0103111,30282,0.506243,32585,0.221983,32585,0.0091994,32585,0.0247244,32585,7.76576,32585,1.60023,32585,0.5908,32585,5.44441,32530,3.1765e+007,32585
16630,1,0,1.91217e-007,6.47123e-005,0.00433542,0.708538,20,1.47454,0.122299,0.0342797,0.0029844,0.00225647,6.82487,0,18,6,0,221,0,0,0,0,0,10.7486,33165,0.0813455,33165,0.176029,33165,10.4894,33165,8.98272,32785,0.0065804,32785,0.170657,5708,0.0120437,4099,8.78956,32785,0.058797,32785,0.0379531,32730,0.0736538,99,0.0071335,167,0.010373,30462,0.508905,32785,0.223234,32785,0.0092578,32785,0.0247503,32785,7.81905,32785,1.6111,32785,0.595489,32785,5.48132,32730,3.19692e+007,32785
16730,1,0,1.33852e-007,5.17966e-005,0.00390706,0.717873,20,1.19607,0.0906109,0.0360463,0.00300066,0.00231447,6.99676,0,12,3,0,221,0,0,0,0,0,10.8207,33365,0.0817337,33365,0.177219,33365,10.5599,33365,9.04356,32985,0.0066194,32985,0.170948,5722,0.0121145,4124,8.84998,32985,0.0592065,32985,0.0382085,32930,0.0736538,99,0.0071335,167,0.0104446,30645,0.510338,32985,0.224791,32985,0.0093224,32985,0.0247761,32985,7.87554,32985,1.62233,32985,0.600301,32985,5.52078,32930,3.21736e+007,32985
16830,1,0,9.36965e-008,4.1456e-005,0.0035205,0.683577,20,1.33054,0.121347,0.0349931,0.00300512,0.00223412,6.98449,0,12,3,0,221,0,0,0,0,0,10.8927,33565,0.0821296,33565,0.178356,33565,10.6303,33565,9.10426,33185,0.0066586,33185,0.171193,5734,0.0121822,4149,8.91029,33185,0.0596031,33185,0.0384573,33130,0.0736538,99,0.0075711,168,0.010512,30829,0.511818,33185,0.226298,33185,0.0093831,33185,0.0248008,33185,7.93154,33185,1.63331,33185,0.605223,33185,5.55989,33130,3.23777e+007,33185
16930,1,0,6.55876e-008,3.31779e-005,0.00317177,0.677431,20,1.42274,0.0969445,0.0345632,0.00301247,0.00228487,7.03064,0,19,6,0,221,0,0,0,0,0,10.9615,33765,0.0825427,33765,0.179447,33765,10.6977,33765,9.16208,33385,0.0066964,33385,0.171467,5747,0.0122488,4174,8.96771,33385,0.0599824,33385,0.0386946,33330,0.0736538,99,0.0075711,168,0.0105764,31010,0.513218,33385,0.227701,33385,0.0094389,33385,0.0248261,33385,7.9853,33385,1.64413,33385,0.609959,33385,5.59718,33330,3.25817e+007,33385
17030,1,0,4.59113e-008,2.65515e-005,0.00285724,0.684071,20,1.51278,0.128341,0.0368871,0.00319381,0.00251421,6.7407,0,16,5,0,221,0,0,0,0,0,11.0292,33965,0.0828911,33965,0.180513,33965,10.7639,33965,9.21887,33585,0.0067345,33585,0.171708,5759,0.0123147,4199,9.02414,33585,0.0603429,33585,0.0389231,33530,0.0736538,99,0.0075711,168,0.0106372,31188,0.514726,33585,0.229043,33585,0.0094929,33585,0.0248513,33585,8.03806,33585,1.65453,33585,0.61465,33585,5.63393,33530,3.27857e+007,33585
17130,1,0,3.21379e-008,2.12477e-005,0.00257364,0.712128,20,1.28798,0.0972197,0.0364816,0.00320171,0.002435,6.98169,0,12,4,0,221,0,0,0,0,0,11.0993,34165,0.0832739,34165,0.181636,34165,10.8324,34165,9.27781,33785,0.0067722,33785,0.172003,5773,0.0123819,4224,9.08265,33785,0.0607166,33785,0.039164,33730,0.0736538,99,0.0075711,168,0.0107065,31370,0.516262,33785,0.230501,33785,0.0095541,33785,0.0248784,33785,8.09272,33785,1.66531,33785,0.619372,33785,5.67211,33730,3.29897e+007,33785
