time,players,tidi,tidi_fastavg,tidi_avg,tidi_slowavg,maptick,num_timers,air_turf_cost,air_eg_cost,air_highpressure_cost,air_hotspots_cost,air_superconductivity_cost,air_pipenets_cost,air_rebuilds_cost,air_turf_count,air_eg_count,air_hotspot_count,air_network_count,air_delta_count,air_superconductive_count,all_queries,queries_active,queries_standby,send_maps,send_maps_count,initial_house,initial_house_count,cleanup,cleanup_count,client_loop,client_loop_count,per_client,per_client_count,deleted_images,deleted_images_count,hud_update,hud_update_count,statpanel_update,statpanel_update_count,map_data,map_data_count,check_eye_pos,check_eye_pos_count,update_chunks,update_chunks_count,turfmap_updates,turfmap_updates_count,changed_turfs,changed_turfs_count,turf_chunk_info,turf_chunk_info_count,obj_changes,obj_changes_count,mob_changes,mob_changes_count,send_turf_vis_conts,send_turf_vis_conts_count,pending_animations,pending_animations_count,look_for_movable_changes,look_for_movable_changes_count,check_turf_vis_conts,check_turf_vis_conts_count,check_hud/image_vis_contents,check_hud/image_vis_contents_count,turfs_in_range,turfs_in_range_count,movables_examined,movables_examined_count
4101.5,2,0,0.165314,0.297159,3.36745,1.6701,25,1.70648,0.11535,0.0373341,0.0034122,0.00268374,4.6229,0,27,7,0,188,0,0,0,0,0,5.352,8109,0.0411028,8109,0.0532656,8109,5.25706,8109,0,0,0.0010455,14215,0.10524,2473,0.0089388,1780,0.0226305,14215,0.0084831,14214,0.0196529,14210,0.106604,198,0.0254227,256,0.0121879,13964,0.534991,14214,0.593107,14214,0.0483267,14214,0.0243911,14214,5.13906,14213,0,0,1.22208,14215,3.85501,14211,15574389,14214
4201.5,2,0,0.11572,0.260871,3.05679,2.09303,24,1.49512,0.106002,0.0379522,0.00349256,0.00275396,4.70681,0,12,4,0,188,0,0,0,0,0,5.53464,8309,0.0415641,8309,0.0544981,8309,5.43799,8309,0,0,0.0010736,14615,0.108514,2561,0.0092861,1830,0.0231345,14615,0.008719,14613,0.0201097,14609,0.117732,218,0.0259658,262,0.0123488,14342,0.563701,14613,0.611665,14613,0.0537987,14613,0.0265605,14613,5.32105,14611,0,0,1.26635,14615,3.99154,14610,15964139,14613
4301.5,2,0,0.0810041,0.224898,2.7736,1.15742,21,1.43362,0.0898202,0.0380243,0.00340466,0.00268248,4.88211,0,12,3,0,188,0,0,0,0,0,5.68073,8509,0.0420175,8509,0.05578,8509,5.58234,8509,0,0,0.0010993,15015,0.111138,2635,0.0095878,1880,0.0236514,15015,0.0089578,15013,0.0205511,15009,0.123344,230,0.0259658,262,0.0125147,14730,0.582991,15013,0.63364,15013,0.0559038,15013,0.0278274,15013,5.4618,15011,0,0,1.30613,15015,4.09075,15010,16375923,15013
4401.5,2,0,0.0567028,0.191259,2.51537,1.8666,26,1.45611,0.0996259,0.0373736,0.00332233,0.00279602,4.87548,0,12,3,0,188,0,0,0,0,0,5.82033,8709,0.0424513,8709,0.0570522,8709,5.72023,8709,0,0,0.0011243,15415,0.11269,2682,0.0098428,1930,0.0241663,15415,0.0091912,15413,0.0210031,15409,0.12827,238,0.0259658,262,0.0126847,15122,0.596453,15413,0.658597,15412,0.0582842,15412,0.0287737,15412,5.59717,15411,0,0,1.34535,15414,4.18459,15409,16757945,15413
4501.5,2,0,0.039692,0.160945,2.27993,1.53544,23,1.90605,0.113689,0.0372089,0.00345022,0.00270002,4.85657,0,30,6,0,188,0,0,0,0,0,5.98061,8909,0.0428732,8909,0.0583078,8909,5.87881,8909,0,0,0.0011518,15815,0.113408,2706,0.010128,1980,0.0247079,15815,0.0094287,15813,0.0214625,15808,0.130757,242,0.0266058,269,0.0128557,15517,0.60444,15812,0.685674,15811,0.0606655,15811,0.0292871,15810,5.78775,15810,0,0,1.39239,15814,4.3258,15809,1.72645e+07,15813
4601.5,2,0,0.0277844,0.134313,2.06537,1.70564,23,1.47591,0.108787,0.0371147,0.00327887,0.00268834,4.77926,0,13,5,0,188,0,0,0,0,0,6.14322,9109,0.0435047,9109,0.0595087,9109,6.03957,9109,0,0,0.0011803,16215,0.115618,2768,0.0103371,2030,0.0252221,16215,0.0096643,16210,0.0219306,16205,0.132493,246,0.0288743,288,0.0130204,15909,0.61506,16208,0.709462,16207,0.0625471,16209,0.0297744,16208,5.97811,16207,0,0,1.43878,16212,4.46787,16207,1.77407e+07,16211
4701.5,2,0,0.0194491,0.11134,1.86996,1.64111,21,1.3473,0.11296,0.0389389,0.00333015,0.00284496,4.9774,0,12,3,0,188,0,0,0,0,0,6.324,9309,0.0440349,9309,0.0608402,9309,6.21849,9309,0,0,0.0012095,16615,0.118716,2844,0.0106613,2080,0.0257583,16615,0.0099048,16609,0.0224239,16604,0.141564,264,0.0303611,305,0.0132579,16289,0.634738,16607,0.723483,16606,0.0666625,16608,0.0314294,16607,6.13733,16606,0,0,1.47854,16611,4.58591,16606,1.80781e+07,16610
4801.5,2,0,0.0136144,0.0917952,1.69215,1.58228,21,1.48804,0.0933623,0.0404865,0.00335106,0.00337777,4.9161,0,17,5,0,188,0,0,0,0,0,6.49814,9509,0.0445446,9509,0.0621747,9509,6.39077,9509,0,0,0.0012377,17015,0.119986,2886,0.010902,2130,0.0263216,17015,0.0101423,17009,0.0230461,17004,0.145203,271,0.0310477,314,0.0134128,16681,0.644216,17007,0.738247,17006,0.0686581,17008,0.0321772,17007,6.28562,17006,0,0,1.51524,17011,4.6957,17006,1.8452e+07,17010
4901.5,2,12,3.60953,0.795342,1.60247,1.65121,48,1.24234,0.128948,0.0404804,0.00338917,0.00286035,5.07064,0,22,3,0,188,0,0,0,0,0,6.66814,9709,0.0452083,9709,0.0635176,9709,6.55875,9709,0,0,0.0012768,17415,0.121614,2923,0.0110715,2180,0.0269115,17415,0.0103754,17409,0.0236713,17404,0.145935,272,0.0315266,321,0.0135725,17078,0.649078,17407,0.753395,17406,0.0693531,17408,0.0325379,17407,6.44369,17406,0,0,1.55359,17411,4.81289,17406,1.89188e+07,17410
5001.5,2,0,2.52667,1.14161,1.55638,2.32478,80,1.2326,0.108258,0.0390439,0.00332511,0.00271942,4.94777,0,24,4,0,188,0,0,0,0,0,6.85064,9909,0.0456511,9909,0.0648546,9909,6.73946,9909,0,0,0.0013036,17815,0.124464,3003,0.0112495,2230,0.027461,17815,0.0106112,17809,0.0242737,17804,0.14949,281,0.0320232,328,0.0137958,17469,0.660922,17807,0.766316,17806,0.0713535,17808,0.0333244,17807,6.59951,17806,0,0,1.59205,17811,4.92815,17806,1.93539e+07,17810
